253.5	4331
254.5	4180
255.5	4209
256.5	4149
257.5	4123
258.5	4136
259.5	4145
260.5	4056
261.5	4096
262.5	4146
263.5	4023
264.5	3971
265.5	3875
266.5	3960
267.5	3946
268.5	3902
269.5	3964
270.5	3931
271.5	3978
272.5	3952
273.5	3860
274.5	3989
275.5	3921
276.5	3776
277.5	3840
278.5	3752
279.5	3780
280.5	3781
281.5	3664
282.5	3643
283.5	3683
284.5	3770
285.5	3724
286.5	3647
287.5	3634
288.5	3626
289.5	3544
290.5	3592
291.5	3572
292.5	3539
293.5	3505
294.5	3470
295.5	3447
296.5	3467
297.5	3465
298.5	3390
299.5	3401
300.5	3417
301.5	3500
302.5	3425
303.5	3445
304.5	3306
305.5	3315
306.5	3427
307.5	3253
308.5	3361
309.5	3284
310.5	3243
311.5	3174
312.5	3202
313.5	3138
314.5	3269
315.5	3125
316.5	3234
317.5	3208
318.5	3217
319.5	3087
320.5	3275
321.5	3198
322.5	3138
323.5	3099
324.5	3045
325.5	3005
326.5	3031
327.5	3073
328.5	2984
329.5	3029
330.5	3022
331.5	2926
332.5	2898
333.5	3033
334.5	2941
335.5	2918
336.5	2906
337.5	2966
338.5	2839
339.5	2982
340.5	2874
341.5	2825
342.5	2950
343.5	2783
344.5	2807
345.5	2785
346.5	2848
347.5	2857
348.5	2799
349.5	2797
350.5	2770
351.5	2708
352.5	2785
353.5	2691
354.5	2773
355.5	2781
356.5	2640
357.5	2775
358.5	2654
359.5	2685
360.5	2692
361.5	2676
362.5	2614
363.5	2675
364.5	2682
365.5	2632
366.5	2587
367.5	2645
368.5	2642
369.5	2554
370.5	2528
371.5	2560
372.5	2543
373.5	2589
374.5	2571
375.5	2481
376.5	2557
377.5	2553
378.5	2469
379.5	2576
380.5	2564
381.5	2477
382.5	2462
383.5	2468
384.5	2433
385.5	2520
386.5	2598
387.5	2517
388.5	2404
389.5	2490
390.5	2488
391.5	2389
392.5	2451
393.5	2355
394.5	2419
395.5	2366
396.5	2399
397.5	2337
398.5	2398
399.5	2448
400.5	2273
401.5	2338
402.5	2412
403.5	2422
404.5	2362
405.5	2343
406.5	2275
407.5	2336
408.5	2352
409.5	2279
410.5	2314
411.5	2243
412.5	2296
413.5	2330
414.5	2297
415.5	2249
416.5	2194
417.5	2301
418.5	2293
419.5	2189
420.5	2225
421.5	2224
422.5	2208
423.5	2176
424.5	2139
425.5	2219
426.5	2169
427.5	2300
428.5	2134
429.5	2196
430.5	2104
431.5	2146
432.5	2143
433.5	2101
434.5	2120
435.5	2052
436.5	2201
437.5	2062
438.5	2116
439.5	2155
440.5	2135
441.5	2072
442.5	2118
443.5	2100
444.5	2073
445.5	2003
446.5	2048
447.5	2128
448.5	2112
449.5	2044
450.5	1988
451.5	1992
452.5	1976
453.5	2087
454.5	2004
455.5	1918
